"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Il12rb1",0.562202928852379,0.210958013192598,0.323,0.128,1
"Mapkapk2",0.562397116322796,-0.0492833642187991,0.903,0.794,1
"Mecom",0.562444736592223,0.184643258316244,0.226,0.149,1
"Rab9",0.562475279665554,-0.0625407707657633,0.387,0.416,1
"Fbh1",0.562640226011937,-0.0614262761852316,0.419,0.442,1
"Saxo2",0.562672541270386,0.164352155932287,0.323,0.167,1
"Aacs",0.563176379900019,0.0971189143700895,0.387,0.294,1
"Fam32a",0.563195613206235,0.169979304445646,0.258,0.161,1
"Tspan14",0.56392465006376,0.186912539225947,0.258,0.146,1
"Ankrd52",0.564056463281729,0.133580692931011,0.29,0.204,1
"Dtx4",0.564178402661831,0.0893322537464531,0.355,0.354,1
"Raver2",0.56424272540254,-0.175174463360984,0.032,0.149,1
"Cast",0.564491085706156,0.167176321164685,0.258,0.163,1
"Tmem263",0.564638729116311,0.0854801502509085,0.387,0.376,1
"Guf1",0.56478397620339,0.173350088784885,0.258,0.157,1
"Ndufv2",0.564803144447913,0.0915304472323946,0.548,0.423,1
"Psmb4",0.564853149725594,0.100721876547833,0.968,0.948,1
"Gimap5",0.565030028078944,0.245427766829053,0.29,0.108,1
"Timm10b",0.565052953476494,-0.0842221311379768,0.194,0.256,1
"Esm1",0.56550189932923,0.227797872807262,0.29,0.117,1
"Apol6",0.565511172645371,0.2231327271387,0.29,0.12,1
"Nnat",0.565663684329085,-0.15212902466507,0.065,0.165,1
"Sh2d3c",0.56579719674276,-0.0640299495879856,0.452,0.448,1
"Serpine2",0.565939425964321,0.239527165389369,0.323,0.11,1
"Gng2",0.566077436679724,0.171102024378485,0.323,0.158,1
"Grpel1",0.566106099752594,0.0928245322036351,0.355,0.316,1
"Calcoco1",0.566140427809848,-0.0563243495993729,0.613,0.565,1
"Rtkn",0.566175130407147,0.210958013192598,0.323,0.127,1
"Tmem132c",0.566477641601136,-0.149896614098329,0.065,0.166,1
"Dusp28",0.566561694925795,0.0951758904522965,0.355,0.305,1
"S100a9",0.566693808987559,-0.0976052979897819,0.161,0.23,1
"Gtpbp1",0.566841197137102,0.102488602176591,0.839,0.701,1
"Ntng2",0.566927350184636,0.0942639069882723,0.613,0.518,1
"Cdc5l",0.566931924142342,-0.0852370415146118,0.226,0.253,1
"Klhl8",0.566992273201014,0.180680585514432,0.258,0.15,1
"Ift46",0.567122939888523,0.0946905430832485,0.387,0.302,1
"Ube2w",0.567217928972655,-0.0657349271835746,0.323,0.353,1
"Pim2",0.567370147580699,0.253729364158791,0.29,0.103,1
"Cd68",0.567550735530133,-0.0386642152166969,0.839,0.866,1
"Armc10",0.567596370342636,0.180115376872183,0.194,0.151,1
"Aldoc",0.568115038694419,0.250165685835716,0.29,0.105,1
"Ppm1d",0.568145596299799,0.169979304445646,0.323,0.158,1
"Nde1",0.568419341271492,0.161586639469047,0.29,0.167,1
"Iglc2",0.568551353243035,0.325234149213221,0.258,0.076,1
"Gls",0.569060204271258,0.105921630858204,0.903,0.798,1
"Sf3b2",0.569132730823687,-0.0351773952740331,0.968,0.913,1
"Cpne1",0.569135206194576,0.165497141490088,0.258,0.163,1
"Asrgl1",0.56922706173597,0.161586639469047,0.29,0.166,1
"Polr2f",0.569249772616806,-0.0566338411892949,0.581,0.599,1
"Sumo2",0.569376819950029,0.101793638443907,1,0.927,1
"Ttll10",0.569452255889019,0.220224653102461,0.323,0.12,1
"Nelfa",0.569618794116482,-0.0656591931726439,0.323,0.342,1
"Mettl2",0.569632199611012,0.166616377419682,0.29,0.161,1
"Cfap52",0.569695280945421,0.218482618226817,0.29,0.121,1
"Tm6sf1",0.569698033420499,0.181811667533081,0.258,0.148,1
"Add3",0.569731833077828,-0.0596475973046594,0.613,0.575,1
"Pdzk1ip1",0.569741939020581,0.0894710104469429,0.484,0.374,1
"Hnrnpdl",0.569798530532019,0.0887340876479206,0.613,0.392,1
"Mettl14",0.569878911159064,0.256110049584973,0.29,0.102,1
"Frmd4b",0.570087758385409,0.0888790748387254,0.452,0.363,1
"Pitpna",0.570096173146599,0.101910946496846,0.935,0.901,1
"Fam193b",0.570098456771624,0.101049203841554,0.645,0.603,1
"Elp5",0.570377693728048,-0.074400555746937,0.226,0.282,1
"Mmadhc",0.570486768285329,0.102120976347397,0.387,0.269,1
"Smo",0.570487103432151,0.122407265935984,0.355,0.218,1
"Clip3",0.570736672725512,0.159913949379191,0.29,0.168,1
"Itga7",0.57130028899265,-0.148779112074298,0.065,0.165,1
"Vipas39",0.571570150777168,0.171102024378485,0.258,0.157,1
"Zc2hc1a",0.571612903592315,-0.0561838661248095,0.613,0.609,1
"Ly6d",0.571740489368226,0.382550453957967,0.323,0.06,1
"Gnl1",0.571763544069209,-0.0610926665084324,0.355,0.391,1
"Btf3",0.572156158842621,0.207498311196731,0.29,0.128,1
"Il1b",0.572175045963118,0.206346918445362,0.323,0.128,1
"Ptbp3",0.572374733208674,0.101104795098732,0.935,0.869,1
"Robo4",0.572410501223338,-0.0929489355585604,0.161,0.233,1
"Blmh",0.572918690722989,0.156018531280163,0.323,0.171,1
"Nab2",0.572953971806627,0.0905768172598185,0.516,0.339,1
"2700081O15Rik",0.573009406627999,0.0966329130042372,0.387,0.288,1
"Rtn2",0.573222090159348,-0.0913934690565189,0.194,0.234,1
"Ormdl3",0.573294473086712,0.161586639469047,0.323,0.165,1
"Tmem63a",0.57344870938609,-0.0531210504210466,0.677,0.727,1
"Nod2",0.573463780579761,0.167176321164685,0.323,0.159,1
"Sgms1",0.573556892711996,0.166616377419682,0.29,0.16,1
"Brf1",0.573744937557487,-0.0614262761852316,0.419,0.427,1
"Cdc23",0.573786924511198,0.123467681302277,0.323,0.215,1
"Ccdc32",0.573858070077024,0.162702844585377,0.323,0.163,1
"Clcn4",0.573901412219982,-0.117654654236195,0.097,0.195,1
"Inppl1",0.574117318192529,0.090273926577362,0.516,0.435,1
"Clec9a",0.574194081156421,0.258494670030178,0.323,0.099,1
"Dnaaf1",0.574455636686515,0.202898243398646,0.323,0.129,1
"Map3k20",0.574473227775654,-0.0639162127405231,0.323,0.352,1
"Gnao1",0.57455729196631,-0.175174463360984,0.032,0.145,1
"Mmp12",0.574582725505369,0.243655051012045,0.29,0.106,1
"Msrb1",0.574797508065978,0.0972225095984743,0.677,0.544,1
"Micos10",0.57491858885952,0.0875203916045211,0.484,0.354,1
"Vegfc",0.574997060534022,-0.0934670519372262,0.194,0.23,1
"Efr3a",0.575248303408528,0.0926997736842958,0.548,0.501,1
"Slc16a10",0.575266898986402,-0.0913934690565189,0.161,0.234,1
"Nsmce3",0.575319465289846,0.0977092790730479,0.581,0.479,1
"Fbxo7",0.575331930466812,0.109938210982973,0.29,0.245,1
"Tk2",0.575347886049769,0.099130933741586,0.323,0.276,1
"Pgp",0.575398808452328,0.0921047777831959,0.581,0.455,1
"Cd180",0.575740903865234,0.127717154303635,0.323,0.208,1
"Asb8",0.57580201566788,0.109425070290781,0.355,0.244,1
"Zbtb20",0.575843808526081,-0.0630059950189175,0.387,0.355,1
"Socs4",0.575872181928334,0.0932354798828615,0.419,0.301,1
"Eif4e2",0.575912747229316,-0.0837144080847375,0.194,0.252,1
"Dcaf6",0.576197967509445,-0.128447934310197,0.097,0.181,1
"Cldn10",0.576270792649372,0.239527165389369,0.323,0.107,1
"Nek9",0.57636409502566,0.101361013181927,0.742,0.567,1
"Siah1a",0.57657206653273,-0.0816817271695554,0.226,0.255,1
"Gm4841",0.576744702078885,0.205771566477263,0.29,0.127,1
"Scd1",0.576865187005314,0.12174284322996,1,0.981,1
"Ube2q1",0.576980337433938,0.2644735225196,0.29,0.096,1
"Stk38l",0.577040650675563,-0.0811731091347127,0.226,0.255,1
"Arpc3",0.577484865186876,0.0891876067134876,0.484,0.334,1
"Sap25",0.577619379165332,0.163261271161301,0.323,0.161,1
"Trp73",0.577700060381353,0.208074352346683,0.323,0.125,1
"Fgf2",0.577965067316679,0.10012692621531,0.387,0.271,1
"Sars",0.578041970806487,-0.0515494625835626,0.677,0.629,1
"Tst",0.578582119089182,0.134649355973127,0.323,0.197,1
"Rbmx",0.578667063068812,0.0920286167796842,0.613,0.441,1
"Hipk1",0.578702989144954,0.0890366861395747,0.419,0.326,1
"Hfe",0.578810172682004,-0.148220036290945,0.065,0.163,1
"Bcl7c",0.578812283337842,0.104814998777745,0.355,0.253,1
"Prkg1",0.578830291488821,-0.169503484986288,0.032,0.148,1
"Brd2",0.578888739049729,0.0995292482225503,0.968,0.89,1
"Arl4d",0.578972377968356,-0.17290874630184,0.032,0.145,1
"Bid",0.579173375137558,0.158243196394677,0.29,0.166,1
"Nr2c2ap",0.579289493337832,0.150471830711167,0.29,0.175,1
"Dipk1a",0.579488237522019,0.0951538256656742,0.323,0.285,1
"Cops6",0.579610878070531,0.111478729058755,0.355,0.239,1
"Wdr61",0.579621021966834,0.0949765315948269,0.581,0.486,1
"Dnajb6",0.57968214376918,0.125590853195247,0.323,0.209,1
"Endov",0.579762168178132,0.099130933741586,0.355,0.272,1
"Cc2d1b",0.579772316283899,-0.0582049801228662,0.548,0.518,1
"Atp5mpl",0.579799704421048,0.0961470753027646,0.613,0.458,1
"Atraid",0.579805343536635,-0.100515070940266,0.129,0.215,1
"Chp1",0.579911904072057,0.0921047777831959,0.484,0.459,1
"Nfkbiz",0.580450101116561,0.0873374044196451,0.452,0.337,1
"Pex19",0.581031292328908,-0.0633311387044319,0.323,0.339,1
"Acaca",0.581155900717156,0.131445738725801,0.29,0.201,1
"Fubp3",0.581236187271191,0.154907483831421,0.29,0.169,1
"BC005624",0.581277613426282,0.0863226151487193,0.516,0.412,1
"Fos",0.581456440327241,-0.145981564094946,0.065,0.164,1
"Hltf",0.581621880599652,0.154352280807101,0.258,0.17,1
"Mapk1",0.581674584722251,0.100778524034411,0.935,0.866,1
"Hecw2",0.581817918819887,-0.0788755741093748,0.161,0.266,1
"Mapk9",0.582608299673779,-0.0584767183014209,0.387,0.397,1
"Mr1",0.582798340550572,0.152687952561506,0.323,0.171,1
"Whamm",0.582990230411498,0.102260199029377,0.29,0.258,1
"Bnip2",0.583147215783144,-0.112259378535782,0.129,0.196,1
"Smarcd2",0.583268590581264,0.10012692621531,0.387,0.267,1
"Ckmt1",0.583306454771075,0.158799899099207,0.29,0.165,1
"Aimp2",0.583357490927248,0.118701938165838,0.323,0.219,1
"Trp53rka",0.58336280027857,0.0893624707356551,0.355,0.31,1
"Mapk1ip1",0.583375607694616,0.130912493463441,0.323,0.2,1
"Rab36",0.583398664874652,0.24661078865909,0.323,0.102,1
"Dio2",0.583443800864095,-0.17007158699831,0.032,0.146,1
"Slc45a3",0.583466266663294,-0.128447934310197,0.097,0.178,1
"Mob1a",0.58366791829382,0.103540111456492,0.871,0.745,1
"Fer",0.583970912617602,-0.111718739578401,0.129,0.197,1
"Tsfm",0.584043528044476,0.0903297487074504,0.387,0.306,1
"Xcl1",0.584055678574039,0.269875756985867,0.29,0.092,1
"Trmt112",0.584082334951777,0.124528876672587,0.29,0.209,1
"Kat2b",0.584094098268995,-0.0665326635160706,0.29,0.314,1
"Nsg2",0.584152295421953,0.332573012215681,0.323,0.07,1
"Myadm",0.58423894461789,-0.0528081522924245,0.581,0.567,1
"Lrfn4",0.584278421756428,0.138343638956972,0.323,0.187,1
"Copg2",0.584533589550872,-0.0786273258009434,0.226,0.255,1
"Upp1",0.584648271207042,-0.0763911666745309,0.258,0.268,1
"Eif4a3",0.584667329832623,-0.0544126012726167,0.419,0.474,1
"Fuca2",0.584701469885696,-0.0399395993599649,0.839,0.834,1
"Rhobtb1",0.584750037369793,0.125059767218004,0.355,0.207,1
"Tln2",0.584805241552717,-0.0913934690565189,0.194,0.23,1
"C6",0.584916818734956,-0.061689120775926,0.452,0.399,1
"Lin52",0.585075798209932,0.167736482321359,0.258,0.155,1
"Chd7",0.585145251679779,0.0903297487074504,0.323,0.305,1
"Slc25a51",0.585453058985084,0.087146486012139,0.355,0.326,1
"Pou6f1",0.585492655177823,-0.0734042193531326,0.226,0.276,1
"Bag6",0.585579435539308,0.152687952561506,0.29,0.17,1
"Itpa",0.585785439801501,0.0881821543667943,0.581,0.426,1
"Hnrnpl",0.585961248861295,-0.0323951426027718,0.871,0.925,1
"Kank2",0.585980014272211,-0.0796461782732949,0.194,0.254,1
"Six5",0.586002482161226,0.0961470753027648,0.355,0.278,1
"Sh3bp4",0.586499734853586,-0.089316901528678,0.194,0.231,1
"Taf9b",0.586527546049672,-0.111718739578401,0.129,0.196,1
"Tax1bp3",0.586726333706386,-0.0600230791314623,0.29,0.368,1
"Api5",0.586850010680987,0.146601789959281,0.29,0.176,1
"Fmc1",0.587123920230796,0.155462900600894,0.323,0.166,1
"Tgfb3",0.587171489212139,-0.0637970502346844,0.29,0.329,1
"Slc4a4",0.587270246702989,0.147154017732871,0.258,0.176,1
"Metap1d",0.587281384106479,0.156574376034059,0.29,0.165,1
"Rbm45",0.587294976006387,0.118701938165838,0.29,0.217,1
"Atg16l2",0.587556457273153,0.0866743226824823,0.387,0.316,1
"Cep68",0.587783662107946,0.147154017732871,0.323,0.175,1
"Eppk1",0.587857181995225,0.0885639038837004,0.355,0.315,1
"Saraf",0.587905031900496,0.0995376645035384,0.839,0.649,1
"Eif4e3",0.588455705852236,0.0976247923641407,0.806,0.676,1
"Ddit3.1",0.588473955486174,0.0900878684083024,0.484,0.46,1
"Cryzl1",0.588475278438768,0.0915525012255145,0.645,0.504,1
"Tmem201",0.588483150474779,0.146049773483868,0.226,0.177,1
"Med8",0.588483616269736,-0.0679370475504874,0.258,0.296,1
"Lxn",0.588539137609837,-0.167228837229485,0.032,0.146,1
"Kcmf1",0.588751818182233,0.0948804421740901,0.774,0.652,1
"Lima1",0.588810968748237,-0.0536684589045212,0.581,0.551,1
"Bak1",0.588893540320546,0.0983346345405288,0.581,0.536,1
"Cnst",0.588898219520936,0.144946373781219,0.323,0.177,1
"Gm867",0.589009774766567,0.23834993558852,0.29,0.104,1
"Gfod1",0.589228829492727,-0.0684365833448691,0.29,0.303,1
"Plscr4",0.58937447684221,-0.0698866357402674,0.258,0.29,1
"Lpin2",0.589444702510025,-0.0628650766616485,0.323,0.333,1
"Tmem185a",0.589643059250842,-0.0669612645975705,0.226,0.299,1
"Il9r",0.589758489609921,0.438840930314209,0.355,0.046,1
"Cers2",0.590182450682176,-0.0619325006492861,0.323,0.338,1
"2210016F16Rik",0.590195258859131,0.0903845196890591,0.581,0.444,1
"Snai1",0.590511409924356,-0.0595577936917523,0.355,0.402,1
"Cox17",0.590650835598203,0.0905936643838268,0.613,0.463,1
"Tomm6",0.591668271540342,0.102590565428243,0.839,0.754,1
"Cbfa2t2",0.592309399316605,0.081196733836793,0.484,0.369,1
"Ltbp1",0.592367130921766,-0.0689121709677318,0.258,0.29,1
"Rce1",0.593332336014693,0.0917818827413626,0.355,0.294,1
"Rgp1",0.593663147482389,0.0843550979711416,0.419,0.365,1
"Ndufs3",0.593763375578436,0.0936652321982088,0.387,0.28,1
"Abi3bp",0.593821007011009,0.094657457162278,0.29,0.279,1
"Cox8a",0.593825232861282,0.0986361751962015,0.968,0.977,1
"Wnt7b",0.593978818607258,0.274694784567674,0.29,0.087,1
"C2cd5",0.594029312409907,0.139991491838454,0.323,0.181,1
"Jmjd8",0.59420087572818,0.102770797173404,0.29,0.251,1
"B3gnt2",0.594211951897309,0.087146486012139,0.355,0.315,1
"Sec14l4",0.594263745872701,0.10532650207716,0.323,0.245,1
"Farsa",0.594356293403617,0.0968096218314649,0.71,0.598,1
"Rcan1",0.594407640185508,-0.0518912061906639,0.548,0.523,1
"Dtd1",0.594445834658218,-0.080155334813215,0.194,0.25,1
"Ddx55",0.594465837456226,0.142742102854489,0.29,0.178,1
"Wdr3",0.594787237947101,0.142191560950884,0.29,0.179,1
"Tcf25",0.594818038241008,-0.0502094550011436,0.581,0.654,1
"Adcy8",0.594898369438973,-0.167228837229485,0.032,0.144,1
"Cpq",0.59499068084849,-0.047635511337317,0.839,0.725,1
"1110059E24Rik",0.595041102708132,0.145497968144998,0.323,0.174,1
"Snx22",0.595209209088067,0.10635005305368,0.355,0.242,1
"Nudt16",0.595226740141173,-0.0674492385717439,0.29,0.291,1
"Tbc1d10a",0.595290939599757,0.0917080101362676,0.677,0.528,1
"Abtb1",0.595349431657878,0.152687952561506,0.323,0.166,1
"Rabif",0.595392670263526,0.118173381632764,0.323,0.215,1
"Clk3",0.595422578688441,0.0883613303361692,0.581,0.49,1
"Ifngr2",0.595489058742187,0.0876712932354194,0.548,0.46,1
"Cfap157",0.595612370295909,0.26148099906355,0.258,0.092,1
"Dcaf7",0.595933655181764,0.0944403496324161,0.71,0.599,1
"Accs",0.59594845343403,0.11553349976006,0.323,0.219,1
"Slc10a6",0.596231246224964,-0.0651030729374354,0.29,0.309,1
"Clcc1",0.596246981089698,0.118701938165838,0.258,0.214,1
"Klhdc3",0.59713370668854,-0.0523801081840665,0.516,0.495,1
"Rasa4",0.597142570813737,-0.0566273066080705,0.484,0.494,1
"Plagl2",0.597257538944298,0.150471830711167,0.29,0.168,1
"Sipa1l3",0.597458204748985,0.0912976756413688,0.355,0.298,1
"Usf3",0.597549910142481,0.13889271414567,0.29,0.182,1
"Nradd",0.597612039843734,0.0922662524087929,0.419,0.294,1
"Nfatc4",0.597855458020144,-0.0962702865881933,0.161,0.212,1
"Atg10",0.597939686144698,0.0825494719020421,0.452,0.365,1
"Plagl1",0.598129055557523,-0.0796461782732949,0.194,0.248,1
"Rsbn1",0.59819299613217,0.132317563953033,0.323,0.189,1
"Ppm1l",0.598463194404968,-0.0605325053517585,0.29,0.334,1
"Isoc1",0.598509000224129,0.0839576662948505,0.387,0.396,1
"Fbxw9",0.598658250516038,0.13614942554406,0.29,0.185,1
"Aldh1a7",0.599333184364389,0.0957346999845679,0.484,0.401,1
"Senp5",0.599334464781447,-0.0856757006463827,0.161,0.231,1
"Pygb",0.599813484004113,-0.111177897944742,0.129,0.191,1
"Gem",0.600087115713421,-0.0641492249417709,0.29,0.31,1
"Manba",0.600182341263083,-0.16381012700202,0.032,0.144,1
"Swt1",0.600339444952022,-0.0941432017341813,0.161,0.213,1
"Obscn",0.60045418731748,-0.178732446780166,0.097,0.135,1
"Pik3r2",0.600461541638458,0.0903297487074504,0.387,0.297,1
"Ndufb6",0.600676372544261,0.10457898148402,0.968,0.928,1
"Wipf2",0.600856140333756,-0.058902893701149,0.355,0.348,1
"Selenot",0.60089178904584,-0.0361936475585727,0.839,0.851,1
"Akt2",0.601284353866164,0.0840076866368623,0.548,0.434,1
"Akap8",0.60149486495137,-0.0558560181422852,0.387,0.39,1
"Fbxw7",0.601568647733005,0.092178173099819,0.387,0.28,1
"Cnih1",0.601673631068183,0.0846208219217369,0.452,0.41,1
"Atp6v1h",0.60213479984225,-0.0941432017341813,0.161,0.213,1
"D2hgdh",0.602366851611262,-0.0704110750411492,0.258,0.27,1
"Commd7",0.602415312608628,-0.05060029269079,0.645,0.61,1
"Susd4",0.602441832194211,-0.0776077532914493,0.194,0.249,1
"Nif3l1",0.602457003770992,-0.125142789586525,0.097,0.174,1
"Atxn1l",0.602843284311135,-0.0543204192310601,0.387,0.43,1
"Slc4a3",0.603039956079625,0.142742102854489,0.323,0.174,1
"Alg9",0.603180062945095,0.110793851267166,0.29,0.225,1
"Exoc5",0.603405677089452,0.0822615490478148,0.419,0.347,1
"Mocs1",0.603473974459931,-0.053457941759952,0.516,0.506,1
"Aip",0.603480324912632,-0.0523801081840665,0.452,0.501,1
"Rasgrp2",0.603514280735994,-0.0846336673465566,0.161,0.23,1
"Fbl",0.604293554615646,0.102770797173404,0.323,0.246,1
"Dnmt1",0.604357473521873,0.0903297487074504,0.613,0.545,1
"March6",0.605014158798946,-0.0537131361428349,0.484,0.448,1
"Bcr",0.605043873504199,0.0992003992803186,0.355,0.253,1
"Park7",0.605099170229091,-0.0341674269738004,0.871,0.857,1
"Cul1",0.605113847665711,0.0819419632147312,0.516,0.384,1
"Net1",0.605218904335144,0.083844583218443,0.419,0.324,1
"Tipin",0.605391100640515,0.109742707292878,0.355,0.225,1
"Nceh1",0.605541591900096,-0.0506943130265066,0.548,0.558,1
"Sppl2a",0.605881595786393,-0.0512196080215666,0.484,0.491,1
"Ift57",0.60595330910047,0.0870348698238593,0.548,0.467,1
"Gfra2",0.606125142196368,0.101239544553917,0.29,0.249,1
"P2rx5",0.606611272218953,-0.140370141070011,0.065,0.159,1
"Bckdha",0.606665529736351,0.0848068578122806,0.452,0.356,1
"Ubap2l",0.606950992240212,0.0951830291319844,0.774,0.625,1
"Fbxl3",0.607214187323125,-0.0548577612659794,0.419,0.406,1
"Vps8",0.60724528399413,0.0793950538762707,0.419,0.365,1
"Adgrl3",0.607290329851427,-0.144300427714129,0.065,0.155,1
"Utp6",0.607387816447349,0.081196733836793,0.419,0.36,1
"Pip4k2b",0.607500176191488,0.0847872131382168,0.419,0.325,1
"Zfp282",0.60779191548492,0.0800614132536233,0.452,0.4,1
"6430548M08Rik",0.608334354312536,-0.0724071944061332,0.226,0.264,1
"Acad12",0.608465348121556,-0.123487373408463,0.097,0.173,1
"Castor1",0.608504823558198,-0.0654963515853739,0.258,0.287,1
"Pias4",0.60850877789168,0.0813405818662751,0.387,0.345,1
"Tmem106c",0.608601652670729,0.140541194661218,0.323,0.175,1
"Dusp11",0.608885384039444,0.0885166341783872,0.71,0.541,1
"Snapc3",0.609072516826104,0.108692328621878,0.29,0.226,1
"Pfkfb2",0.609095924762304,-0.0925458274714661,0.161,0.212,1
"Ttyh3",0.609480231149708,-0.0786273258009434,0.226,0.243,1
"Smndc1",0.609523009759639,0.132864350027757,0.323,0.184,1
"Dcun1d5",0.609599909507878,-0.0504454223089241,0.452,0.498,1
"Stk38",0.609677352845913,-0.0508762704652959,0.645,0.637,1
"Fam110a",0.609827698010375,-0.0525734341529839,0.452,0.438,1
"Smg1",0.609980142539238,0.0870348698238593,0.484,0.479,1
"Aebp1",0.610189695376579,0.112372004614203,0.323,0.218,1
"Fus",0.610309283296701,0.0879731438570642,0.548,0.489,1
"Trim30a",0.610833421329458,0.13395854427125,0.29,0.183,1
"Batf2",0.611063209609052,-0.0684121900093784,0.226,0.27,1
"Ryr2",0.611109929784722,-0.13130034434093,0.194,0.173,1
"Rpp25l",0.611834001939571,0.0836441030979336,0.387,0.337,1
"Pskh1",0.612101207107735,-0.0561609954271942,0.355,0.353,1
"Dmac1",0.612200589132397,-0.0444843742107448,0.742,0.677,1
"St3gal1",0.612223119404558,-0.0327545911203337,0.839,0.866,1
"Smg6",0.612332442341111,-0.0520475269054256,0.548,0.481,1
"Pggt1b",0.612391604034963,0.100219611644071,0.323,0.247,1
"Gnpda2",0.61264250248941,0.0814906994512115,0.355,0.321,1
"Arhgap28",0.612704559239825,-0.122382706401285,0.097,0.173,1
"Bclaf1",0.61292387181417,0.0865040721772636,0.677,0.551,1
"Ankrd46",0.613106592430818,-0.0570755406501425,0.323,0.349,1
"Sorbs1",0.613171046394482,-0.102103650701679,0.129,0.2,1
"Ate1",0.613439695917579,0.0976729295337249,0.355,0.252,1
"Med15",0.613529002397151,0.109217422364122,0.323,0.224,1
"Areg",0.613621421124753,0.141091107014317,0.29,0.173,1
"Aspg",0.613951832137849,0.127717154303635,0.29,0.193,1
"Nfxl1",0.614071871913951,0.136697666113412,0.258,0.178,1
"Trim25",0.614102479164449,0.093339364314293,0.806,0.647,1
"Tirap",0.614384458310983,-0.090946682610647,0.161,0.211,1
"Ets1",0.614541045477943,0.0906926452106566,0.774,0.528,1
"Arpin",0.614669469056269,0.0824317921400871,0.387,0.327,1
"Yrdc",0.614677769187749,0.131224613112209,0.323,0.184,1
"Nelfe",0.614714984091266,0.0956388156389244,0.387,0.257,1
"Atp6ap1",0.614747757805648,0.0932137736330449,0.71,0.618,1
"Dtnbp1",0.614794356010493,0.096730100180729,0.71,0.686,1
"Kdm3b",0.614813065636855,0.078853151731663,0.419,0.389,1
"Immp1l",0.61488891971963,0.092178173099819,0.387,0.273,1
"Ccdc66",0.615311727556193,0.124140543909108,0.29,0.194,1
"Stk35",0.615452387517915,0.0783331171009723,0.516,0.398,1
"Smchd1",0.615674020577578,0.351706360574412,0.323,0.059,1
"Slc35a5",0.615715484509583,0.132317563953033,0.258,0.183,1
"B4galt3",0.615735705168207,0.0992003992803186,0.355,0.248,1
"Tysnd1",0.6157778607558,-0.0625620555754199,0.226,0.29,1
"Exoc7",0.615926315947536,-0.0704110750411492,0.258,0.262,1
"Erlec1",0.615931100072463,-0.0572605566671967,0.323,0.332,1
"Sap30bp",0.616124839395444,0.123597053587786,0.323,0.194,1
"Rbm10",0.616138929797808,0.130132489637732,0.323,0.185,1
"Fam174a",0.616142092133392,-0.0360475370621047,0.774,0.826,1
"Txnrd2",0.616204505264937,0.0997099154575691,0.355,0.246,1
"Rbm15b",0.616736611979597,0.106593862737881,0.29,0.226,1
"St3gal4",0.61690735562662,-0.0416621365595311,0.677,0.654,1
"Fstl3",0.616962076420028,-0.10630117766999,0.129,0.189,1
"Mga",0.61708626615711,0.123597053587786,0.226,0.195,1
"Trim12c",0.61716720972135,0.108167425927025,0.258,0.224,1
"Rspo4",0.617194052868756,-0.161526477865302,0.032,0.139,1
"Pacsin2",0.617377016732387,0.081196733836793,0.452,0.353,1
"Phf20",0.617405251631744,-0.0557035053200186,0.323,0.348,1
"Plxna2",0.618010742919554,-0.0496785689989419,0.548,0.473,1
"Emsy",0.618114522865372,0.106593862737881,0.323,0.225,1
"Nectin2",0.618225423463495,-0.0518588395369133,0.452,0.408,1
"Erlin1",0.618589949840668,-0.0684121900093784,0.226,0.266,1
"Fam114a2",0.618826538054907,-0.137556223577797,0.065,0.156,1
"Zfp691",0.619028355368332,0.203903255658647,0.29,0.116,1
"Flt4",0.61905626289631,-0.0936109401377033,0.161,0.206,1
"Mamdc2",0.619161056192085,-0.142055860881145,0.065,0.153,1
"Tmod3",0.619219953923059,-0.0389993438021174,0.903,0.796,1
"Ptprs",0.619288902049091,0.0916828271581669,0.387,0.27,1
"Far1",0.619289880670772,0.0882201595311358,0.387,0.282,1
"Urgcp",0.619337735308574,-0.0635408175131565,0.258,0.287,1
"Parp6",0.619398045391121,-0.116846648031434,0.097,0.175,1
"Tmem41b",0.619540734940131,-0.0679120357173559,0.194,0.268,1
"Copz1",0.619894574034278,0.0910329436061224,0.839,0.585,1
"Tppp",0.619935567939046,-0.0856757006463827,0.194,0.221,1
"Haus7",0.620198426200848,0.0906926452106566,0.355,0.276,1
"Dhx58",0.620529108831737,0.130678448032474,0.323,0.183,1
"Glrx2",0.620700020729707,0.0804202022236472,0.419,0.345,1
"Il1r1",0.620723251308185,0.0822246990703951,0.484,0.39,1
"Ccdc6",0.62081383426068,-0.0374774888274307,0.839,0.775,1
"Ttll7",0.620850076664693,-0.0925458274714661,0.161,0.207,1
"Arl1",0.620871031514655,0.0898624232901142,0.71,0.529,1
"Fdx2",0.620902078084305,0.1134250667346,0.29,0.212,1
"Ube2s",0.621153200579225,0.0893322537464531,0.742,0.592,1
"Sgsm3",0.621333023482741,-0.0552458700930601,0.355,0.346,1
"Lamc1",0.621435601167824,0.108167425927025,0.355,0.22,1
"Snx29",0.621552533085055,0.0841370576333473,0.71,0.532,1
"Ppp1r2",0.621848461559564,0.0936075656857887,0.323,0.26,1
"1110065P20Rik",0.621860305954348,-0.0465138953068394,0.452,0.466,1
"Zbtb22",0.62196992296732,-0.10630117766999,0.129,0.187,1
"Kdm6a",0.622002861224743,0.0971641321237998,0.355,0.25,1
"Clip1",0.622147088087196,-0.0567925290748069,0.323,0.328,1
"Pde4dip",0.622259517331374,0.126975065381924,0.355,0.193,1
