"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Pabpc1",8.95015285732484e-16,0.320107206854021,0.812,0.629,1.45860641115823e-11
"Fgfr3",8.99339264113397e-16,-0.408200023937413,0.365,0.565,1.4656531987256e-11
"Ctnna1",9.09432637509543e-16,-0.337230377703581,0.895,0.941,1.4821023693493e-11
"Slc7a2",9.43556780283444e-16,0.372110306515773,0.644,0.442,1.53771448482793e-11
"Txndc5",9.80645457041318e-16,0.424737558686463,0.851,0.732,1.59815790134024e-11
"Kank3",9.85614202490593e-16,-0.404415205687776,0.492,0.658,1.60625546579892e-11
"Pld4",1.0924005331899e-15,0.333149828060243,0.843,0.689,1.78028514893959e-11
"Hk2",1.36453976850594e-15,0.312834838853898,0.511,0.304,2.22379046073414e-11
"Meis1",1.47959562166716e-15,-0.400708554620888,0.417,0.602,2.41129698463098e-11
"Idnk",1.56708516180058e-15,0.265753051810913,0.561,0.337,2.5538786881864e-11
"Coro1a",1.6132387637048e-15,0.312790909599296,0.666,0.454,2.62909521320972e-11
"Plbd1",1.80023814626417e-15,0.309409068227946,0.544,0.336,2.93384810696672e-11
"Galnt18",2.15927257367696e-15,-0.393445466803848,0.696,0.812,3.51896651332135e-11
"Myh10",2.41526539224393e-15,-0.381246386838596,0.365,0.568,3.93615800973993e-11
"Mef2a",2.44680388212583e-15,-0.384464798064217,0.586,0.736,3.98755628670047e-11
"Dram1",2.63095929614976e-15,0.332161036196978,0.961,0.962,4.28767436493527e-11
"Rasal3",2.69550222700833e-15,0.296854218607576,0.536,0.335,4.39285997935547e-11
"Trbc1",2.80916475801946e-15,0.272227397957747,0.409,0.219,4.57809580614432e-11
"Lama3",2.88019604955126e-15,-0.388237939377538,0.37,0.568,4.69385550195368e-11
"Ushbp1",3.17720419560103e-15,-0.385039996081542,0.403,0.6,5.177889677571e-11
"Tspan13",3.19259541229803e-15,-0.393821575354147,0.439,0.629,5.2029727434221e-11
"Jpt1",3.2477075997528e-15,0.295061422156805,0.702,0.495,5.29278907531713e-11
"Lat",3.54612013545752e-15,0.273644800055883,0.392,0.207,5.77911198475513e-11
